fips,age,race,sex,ethnicity,counts
1,70,w,Female,hl,18
1,71,w,Female,hl,2
1,72,w,Female,hl,7
1,73,w,Female,hl,14
1,74,w,Female,hl,10
1,75,w,Female,hl,11
1,76,w,Female,hl,9
1,77,w,Female,hl,4
1,78,w,Female,hl,12
1,79,w,Female,hl,10
1,80,w,Female,hl,6
1,81,w,Female,hl,14
1,82,w,Female,hl,1
1,83,w,Female,hl,7
1,84,w,Female,hl,1
1,85,w,Female,hl,2
1,86,w,Female,hl,25
1,87,w,Female,hl,2
1,88,w,Female,hl,15
1,89,w,Female,hl,4
1,90,w,Female,hl,8
1,91,w,Female,hl,0
1,92,w,Female,hl,3
1,93,w,Female,hl,6
1,94,w,Female,hl,10
1,95,w,Female,hl,20
1,96,w,Female,hl,19
1,97,w,Female,hl,12
1,98,w,Female,hl,3
1,99,w,Female,hl,6
1,100,w,Female,hl,13
1,105,w,Female,hl,12
1,110,w,Female,hl,5
1,0,w,Male,hl,4
1,1,w,Male,hl,32
1,2,w,Male,hl,2
1,3,w,Male,hl,10
1,4,w,Male,hl,13
1,5,w,Male,hl,2
1,6,w,Male,hl,12
1,7,w,Male,hl,7
1,8,w,Male,hl,13
1,9,w,Male,hl,0
1,10,w,Male,hl,12
1,11,w,Male,hl,7
1,12,w,Male,hl,1
1,13,w,Male,hl,4
1,14,w,Male,hl,15
1,15,w,Male,hl,5
1,16,w,Male,hl,3
1,17,w,Male,hl,5
1,18,w,Male,hl,8
1,19,w,Male,hl,14
1,20,w,Male,hl,31
1,21,w,Male,hl,8
1,22,w,Male,hl,5
1,23,w,Male,hl,3
1,24,w,Male,hl,7
1,25,w,Male,hl,20
1,26,w,Male,hl,11
1,27,w,Male,hl,7
1,28,w,Male,hl,3
1,29,w,Male,hl,4
1,30,w,Male,hl,14
1,31,w,Male,hl,6
1,32,w,Male,hl,6
1,33,w,Male,hl,28
1,34,w,Male,hl,9
1,35,w,Male,hl,2
1,36,w,Male,hl,3
1,37,w,Male,hl,22
1,38,w,Male,hl,5
1,39,w,Male,hl,4
1,40,w,Male,hl,1
1,41,w,Male,hl,7
1,42,w,Male,hl,27
1,43,w,Male,hl,5
1,44,w,Male,hl,1
1,45,w,Male,hl,17
1,46,w,Male,hl,11
1,47,w,Male,hl,10
1,48,w,Male,hl,15
1,49,w,Male,hl,11
1,50,w,Male,hl,8
1,51,w,Male,hl,13
1,52,w,Male,hl,4
1,53,w,Male,hl,3
1,54,w,Male,hl,3
1,55,w,Male,hl,2
1,56,w,Male,hl,21
1,57,w,Male,hl,8
1,58,w,Male,hl,1
1,59,w,Male,hl,1
1,60,w,Male,hl,5
1,61,w,Male,hl,1
1,62,w,Male,hl,19
1,63,w,Male,hl,6
1,64,w,Male,hl,5
1,65,w,Male,hl,9
1,66,w,Male,hl,16
1,67,w,Male,hl,1
1,68,w,Male,hl,1
1,69,w,Male,hl,16
1,70,w,Male,hl,3
1,71,w,Male,hl,6
1,72,w,Male,hl,2
1,73,w,Male,hl,12
1,74,w,Male,hl,6
1,75,w,Male,hl,4
1,76,w,Male,hl,1
1,77,w,Male,hl,4
1,78,w,Male,hl,14
1,79,w,Male,hl,4
1,80,w,Male,hl,6
1,81,w,Male,hl,2
1,82,w,Male,hl,11
1,83,w,Male,hl,14
1,84,w,Male,hl,27
1,85,w,Male,hl,3
1,86,w,Male,hl,2
1,87,w,Male,hl,12
1,88,w,Male,hl,9
1,89,w,Male,hl,5
1,90,w,Male,hl,10
1,91,w,Male,hl,6
1,92,w,Male,hl,21
1,93,w,Male,hl,12
1,94,w,Male,hl,22
1,95,w,Male,hl,8
1,96,w,Male,hl,4
1,97,w,Male,hl,11
1,98,w,Male,hl,7
1,99,w,Male,hl,2
1,100,w,Male,hl,2
1,105,w,Male,hl,17
1,110,w,Male,hl,1
1,0,w,Female,hl,5
1,1,w,Female,hl,5
1,2,w,Female,hl,3
1,3,w,Female,hl,6
1,4,w,Female,hl,1
1,5,w,Female,hl,1
1,6,w,Female,hl,2
1,7,w,Female,hl,3
1,8,w,Female,hl,7
1,9,w,Female,hl,6
1,10,w,Female,hl,10
1,11,w,Female,hl,3
1,12,w,Female,hl,17
1,13,w,Female,hl,2
1,14,w,Female,hl,4
1,15,w,Female,hl,11
1,16,w,Female,hl,14
1,17,w,Female,hl,8
1,18,w,Female,hl,6
1,19,w,Female,hl,18
1,20,w,Female,hl,4
1,21,w,Female,hl,7
1,22,w,Female,hl,21
1,23,w,Female,hl,7
1,24,w,Female,hl,9
1,25,w,Female,hl,11
1,26,w,Female,hl,0
1,27,w,Female,hl,3
1,28,w,Female,hl,4
1,29,w,Female,hl,5
1,30,w,Female,hl,10
1,31,w,Female,hl,9
1,32,w,Female,hl,4
1,33,w,Female,hl,10
1,34,w,Female,hl,7
1,35,w,Female,hl,7
1,36,w,Female,hl,4
1,37,w,Female,hl,9
1,38,w,Female,hl,0
1,39,w,Female,hl,4
1,40,w,Female,hl,0
1,41,w,Female,hl,19
1,42,w,Female,hl,3
1,43,w,Female,hl,6
1,44,w,Female,hl,14
1,45,w,Female,hl,13
1,46,w,Female,hl,22
1,47,w,Female,hl,10
1,48,w,Female,hl,5
1,49,w,Female,hl,11
1,50,w,Female,hl,8
1,51,w,Female,hl,9
1,52,w,Female,hl,1
1,53,w,Female,hl,5
1,54,w,Female,hl,3
1,55,w,Female,hl,1
1,56,w,Female,hl,2
1,57,w,Female,hl,6
1,58,w,Female,hl,2
1,59,w,Female,hl,11
1,60,w,Female,hl,9
1,61,w,Female,hl,12
1,62,w,Female,hl,3
1,63,w,Female,hl,20
1,64,w,Female,hl,6
1,65,w,Female,hl,15
1,66,w,Female,hl,2
1,67,w,Female,hl,9
1,68,w,Female,hl,4
1,69,w,Female,hl,2
1,70,w,Female,hl,7
1,71,w,Female,hl,13
1,72,w,Female,hl,7
1,73,w,Female,hl,11
1,74,w,Female,hl,14
1,75,w,Female,hl,0
1,76,w,Female,hl,6
1,77,w,Female,hl,1
1,78,w,Female,hl,2
1,79,w,Female,hl,20
1,80,w,Female,hl,1
1,81,w,Female,hl,5
1,82,w,Female,hl,4
1,83,w,Female,hl,6
1,84,w,Female,hl,14
1,85,w,Female,hl,12
1,86,w,Female,hl,11
1,87,w,Female,hl,9
1,88,w,Female,hl,5
1,89,w,Female,hl,6
1,90,w,Female,hl,2
1,91,w,Female,hl,1
1,92,w,Female,hl,7
1,93,w,Female,hl,5
1,94,w,Female,hl,7
1,95,w,Female,hl,3
1,96,w,Female,hl,1
1,97,w,Female,hl,13
1,98,w,Female,hl,0
1,99,w,Female,hl,8
1,100,w,Female,hl,9
1,105,w,Female,hl,16
1,110,w,Female,hl,5
1,0,w,Male,hl,27
1,1,w,Male,hl,8
1,2,w,Male,hl,5
1,3,w,Male,hl,8
1,4,w,Male,hl,4
1,5,w,Male,hl,2
1,6,w,Male,hl,6
1,7,w,Male,hl,9
1,8,w,Male,hl,12
1,9,w,Male,hl,12
1,10,w,Male,hl,32
1,11,w,Male,hl,11
1,12,w,Male,hl,8
1,13,w,Male,hl,9
1,14,w,Male,hl,1
1,15,w,Male,hl,7
1,16,w,Male,hl,11
1,17,w,Male,hl,8
1,18,w,Male,hl,3
1,19,w,Male,hl,0
1,20,w,Male,hl,12
1,21,w,Male,hl,19
1,22,w,Male,hl,3
1,23,w,Male,hl,7
1,24,w,Male,hl,8
1,25,w,Male,hl,19
1,26,w,Male,hl,9
1,27,w,Male,hl,2
1,28,w,Male,hl,2
1,29,w,Male,hl,12
1,30,w,Male,hl,27
1,31,w,Male,hl,31
1,32,w,Male,hl,11
1,33,w,Male,hl,7
1,34,w,Male,hl,11
1,35,w,Male,hl,4
1,36,w,Male,hl,22
1,37,w,Male,hl,12
1,38,w,Male,hl,9
1,39,w,Male,hl,1
1,40,w,Male,hl,1
1,41,w,Male,hl,7
1,42,w,Male,hl,0
1,43,w,Male,hl,11
1,44,w,Male,hl,12
1,45,w,Male,hl,7
1,46,w,Male,hl,13
1,47,w,Male,hl,14
1,48,w,Male,hl,5
1,49,w,Male,hl,14
1,50,w,Male,hl,16
1,51,w,Male,hl,25
1,52,w,Male,hl,6
1,53,w,Male,hl,6
1,54,w,Male,hl,17
1,55,w,Male,hl,6
1,56,w,Male,hl,3
1,57,w,Male,hl,10
1,58,w,Male,hl,0
1,59,w,Male,hl,5
1,60,w,Male,hl,5
1,61,w,Male,hl,1
1,62,w,Male,hl,9
1,63,w,Male,hl,20
1,64,w,Male,hl,15
1,65,w,Male,hl,15
1,66,w,Male,hl,23
1,67,w,Male,hl,11
1,68,w,Male,hl,7
1,69,w,Male,hl,7
1,70,w,Male,hl,2
1,71,w,Male,hl,15
1,72,w,Male,hl,1
1,73,w,Male,hl,18
1,74,w,Male,hl,17
1,75,w,Male,hl,2
1,76,w,Male,hl,15
1,77,w,Male,hl,4
1,78,w,Male,hl,4
1,79,w,Male,hl,12
1,80,w,Male,hl,1
1,81,w,Male,hl,6
1,82,w,Male,hl,3
1,83,w,Male,hl,15
1,84,w,Male,hl,8
1,85,w,Male,hl,22
1,86,w,Male,hl,11
1,87,w,Male,hl,5
1,88,w,Male,hl,1
1,89,w,Male,hl,3
1,90,w,Male,hl,3
1,91,w,Male,hl,25
1,92,w,Male,hl,6
1,93,w,Male,hl,10
1,94,w,Male,hl,13
1,95,w,Male,hl,3
1,96,w,Male,hl,2
1,97,w,Male,hl,9
1,98,w,Male,hl,8
1,99,w,Male,hl,3
1,100,w,Male,hl,6
1,105,w,Male,hl,5
1,110,w,Male,hl,17
1,0,w,Female,hl,22
1,1,w,Female,hl,27
1,2,w,Female,hl,2
1,3,w,Female,hl,4
1,4,w,Female,hl,16
1,5,w,Female,hl,18
1,6,w,Female,hl,6
1,7,w,Female,hl,0
1,8,w,Female,hl,4
1,9,w,Female,hl,10
1,10,w,Female,hl,14
1,11,w,Female,hl,14
1,12,w,Female,hl,15
1,13,w,Female,hl,3
1,14,w,Female,hl,0
1,15,w,Female,hl,3
1,16,w,Female,hl,1
1,17,w,Female,hl,4
1,18,w,Female,hl,15
1,19,w,Female,hl,4
1,20,w,Female,hl,15
1,21,w,Female,hl,13
1,22,w,Female,hl,4
1,23,w,Female,hl,5
1,24,w,Female,hl,3
1,25,w,Female,hl,16
1,26,w,Female,hl,7
1,27,w,Female,hl,4
1,28,w,Female,hl,13
1,29,w,Female,hl,10
1,30,w,Female,hl,7
1,31,w,Female,hl,4
1,32,w,Female,hl,15
1,33,w,Female,hl,2
1,34,w,Female,hl,2
1,35,w,Female,hl,13
1,36,w,Female,hl,7
1,37,w,Female,hl,15
1,38,w,Female,hl,8
1,39,w,Female,hl,4
1,40,w,Female,hl,1
1,41,w,Female,hl,9
1,42,w,Female,hl,8
1,43,w,Female,hl,11
1,44,w,Female,hl,6
1,45,w,Female,hl,4
1,46,w,Female,hl,16
1,47,w,Female,hl,1
1,48,w,Female,hl,1
1,49,w,Female,hl,17
1,50,w,Female,hl,2
1,51,w,Female,hl,8
1,52,w,Female,hl,4
1,53,w,Female,hl,18
1,54,w,Female,hl,1
1,55,w,Female,hl,25
1,56,w,Female,hl,2
1,57,w,Female,hl,7
1,58,w,Female,hl,9
1,59,w,Female,hl,3
1,60,w,Female,hl,3
1,61,w,Female,hl,16
1,62,w,Female,hl,3
1,63,w,Female,hl,3
1,64,w,Female,hl,8
1,65,w,Female,hl,14
1,66,w,Female,hl,2
1,67,w,Female,hl,8
1,68,w,Female,hl,20
1,69,w,Female,hl,12
1,70,w,Female,hl,12
1,71,w,Female,hl,9
1,72,w,Female,hl,13
1,73,w,Female,hl,2
1,74,w,Female,hl,3
1,75,w,Female,hl,8
1,76,w,Female,hl,9
1,77,w,Female,hl,9
1,78,w,Female,hl,2
1,79,w,Female,hl,17
1,80,w,Female,hl,13
1,81,w,Female,hl,11
1,82,w,Female,hl,8
1,83,w,Female,hl,14
1,84,w,Female,hl,2
1,85,w,Female,hl,9
1,86,w,Female,hl,1
1,87,w,Female,hl,2
1,88,w,Female,hl,9
1,89,w,Female,hl,5
1,90,w,Female,hl,11
1,91,w,Female,hl,21
1,92,w,Female,hl,4
1,93,w,Female,hl,1
1,94,w,Female,hl,4
1,95,w,Female,hl,2
1,96,w,Female,hl,7
1,97,w,Female,hl,8
1,98,w,Female,hl,8
1,99,w,Female,hl,3
1,100,w,Female,hl,12
1,105,w,Female,hl,14
1,110,w,Female,hl,12
1,0,w,Male,hl,2
1,1,w,Male,hl,15
1,2,w,Male,hl,4
1,3,w,Male,hl,8
1,4,w,Male,hl,14
1,5,w,Male,hl,6
1,6,w,Male,hl,2
1,7,w,Male,hl,1
1,8,w,Male,hl,5
1,9,w,Male,hl,9
1,10,w,Male,hl,7
1,11,w,Male,hl,7
1,12,w,Male,hl,2
1,13,w,Male,hl,13
1,14,w,Male,hl,7
1,15,w,Male,hl,14
1,16,w,Male,hl,18
1,17,w,Male,hl,2
1,18,w,Male,hl,9
1,19,w,Male,hl,12
1,20,w,Male,hl,15
1,21,w,Male,hl,10
1,22,w,Male,hl,9
1,23,w,Male,hl,18
1,24,w,Male,hl,7
1,25,w,Male,hl,19
1,26,w,Male,hl,8
1,27,w,Male,hl,0
1,28,w,Male,hl,16
1,29,w,Male,hl,10
1,30,w,Male,hl,12
1,31,w,Male,hl,13
1,32,w,Male,hl,13
1,33,w,Male,hl,8
1,34,w,Male,hl,10
1,35,w,Male,hl,7
1,36,w,Male,hl,4
1,37,w,Male,hl,5
1,38,w,Male,hl,5
1,39,w,Male,hl,26
1,40,w,Male,hl,8
1,41,w,Male,hl,6
1,42,w,Male,hl,5
1,43,w,Male,hl,10
1,44,w,Male,hl,4
1,45,w,Male,hl,9
1,46,w,Male,hl,1
1,47,w,Male,hl,8
1,48,w,Male,hl,7
1,49,w,Male,hl,4
1,50,w,Male,hl,1
1,51,w,Male,hl,12
1,52,w,Male,hl,3
1,53,w,Male,hl,4
1,54,w,Male,hl,6
1,55,w,Male,hl,12
1,56,w,Male,hl,16
1,57,w,Male,hl,3
1,58,w,Male,hl,14
1,59,w,Male,hl,4
1,60,w,Male,hl,3
1,61,w,Male,hl,4
1,62,w,Male,hl,7
1,63,w,Male,hl,6
1,64,w,Male,hl,22
1,65,w,Male,hl,7
1,66,w,Male,hl,6
1,67,w,Male,hl,11
1,68,w,Male,hl,11
1,69,w,Male,hl,17
1,70,w,Male,hl,2
1,71,w,Male,hl,15
1,72,w,Male,hl,11
1,73,w,Male,hl,3
1,74,w,Male,hl,11
1,75,w,Male,hl,5
1,76,w,Male,hl,15
1,77,w,Male,hl,6
1,78,w,Male,hl,5
1,79,w,Male,hl,6
1,80,w,Male,hl,5
1,81,w,Male,hl,18
1,82,w,Male,hl,3
1,83,w,Male,hl,8
1,84,w,Male,hl,8
1,85,w,Male,hl,11
1,86,w,Male,hl,5
1,87,w,Male,hl,0
1,88,w,Male,hl,10
1,89,w,Male,hl,14
1,90,w,Male,hl,9
1,91,w,Male,hl,13
1,92,w,Male,hl,29
1,93,w,Male,hl,19
1,94,w,Male,hl,17
1,95,w,Male,hl,11
1,96,w,Male,hl,2
1,97,w,Male,hl,0
1,98,w,Male,hl,2
1,99,w,Male,hl,28
1,100,w,Male,hl,3
1,105,w,Male,hl,14
1,110,w,Male,hl,26
1,0,w,Female,hl,6
1,1,w,Female,hl,6
1,2,w,Female,hl,19
1,3,w,Female,hl,5
1,4,w,Female,hl,0
1,5,w,Female,hl,6
1,6,w,Female,hl,1
1,7,w,Female,hl,23
1,8,w,Female,hl,8
1,9,w,Female,hl,4
1,10,w,Female,hl,18
1,11,w,Female,hl,7
1,12,w,Female,hl,10
1,13,w,Female,hl,5
1,14,w,Female,hl,3
1,15,w,Female,hl,14
1,16,w,Female,hl,1
1,17,w,Female,hl,12
1,18,w,Female,hl,3
1,19,w,Female,hl,8
1,20,w,Female,hl,14
1,21,w,Female,hl,5
1,22,w,Female,hl,18
1,23,w,Female,hl,8
1,24,w,Female,hl,3
1,25,w,Female,hl,10
1,26,w,Female,hl,9
1,27,w,Female,hl,8
1,28,w,Female,hl,2
1,29,w,Female,hl,7
1,30,w,Female,hl,6
1,31,w,Female,hl,14
1,32,w,Female,hl,8
1,33,w,Female,hl,17
1,34,w,Female,hl,4
1,35,w,Female,hl,7
1,36,w,Female,hl,17
1,37,w,Female,hl,20
1,38,w,Female,hl,1
1,39,w,Female,hl,5
1,40,w,Female,hl,10
1,41,w,Female,hl,11
1,42,w,Female,hl,8
1,43,w,Female,hl,8
1,44,w,Female,hl,12
1,45,w,Female,hl,3
1,46,w,Female,hl,3
1,47,w,Female,hl,7
1,48,w,Female,hl,4
1,49,w,Female,hl,10
1,50,w,Female,hl,4
1,51,w,Female,hl,8
1,52,w,Female,hl,14
1,53,w,Female,hl,14
1,54,w,Female,hl,22
1,55,w,Female,hl,2
1,56,w,Female,hl,11
1,57,w,Female,hl,9
1,58,w,Female,hl,10
1,59,w,Female,hl,15
1,60,w,Female,hl,0
1,61,w,Female,hl,13
1,62,w,Female,hl,2
1,63,w,Female,hl,19
1,64,w,Female,hl,10
1,65,w,Female,hl,11
1,66,w,Female,hl,10
1,67,w,Female,hl,7
1,68,w,Female,hl,4
1,69,w,Female,hl,5
1,70,w,Female,hl,3
1,71,w,Female,hl,25
1,72,w,Female,hl,16
1,73,w,Female,hl,5
1,74,w,Female,hl,6
1,75,w,Female,hl,12
1,76,w,Female,hl,7
1,77,w,Female,hl,9
1,78,w,Female,hl,1
1,79,w,Female,hl,6
1,80,w,Female,hl,4
1,81,w,Female,hl,2
1,82,w,Female,hl,5
1,83,w,Female,hl,11
1,84,w,Female,hl,1
1,85,w,Female,hl,15
1,86,w,Female,hl,6
1,87,w,Female,hl,1
1,88,w,Female,hl,3
1,89,w,Female,hl,14
1,90,w,Female,hl,1
1,91,w,Female,hl,8
1,92,w,Female,hl,11
1,93,w,Female,hl,1
1,94,w,Female,hl,10
1,95,w,Female,hl,10
1,96,w,Female,hl,1
1,97,w,Female,hl,0
1,98,w,Female,hl,18
1,99,w,Female,hl,8
1,100,w,Female,hl,11
1,105,w,Female,hl,4
1,110,w,Female,hl,2
1,0,w,Male,hl,28
1,1,w,Male,hl,1
1,2,w,Male,hl,5
1,3,w,Male,hl,8
1,4,w,Male,hl,10
1,5,w,Male,hl,6
1,6,w,Male,hl,0
1,7,w,Male,hl,13
1,8,w,Male,hl,5
1,9,w,Male,hl,7
1,10,w,Male,hl,17
1,11,w,Male,hl,3
1,12,w,Male,hl,2
1,13,w,Male,hl,7
1,14,w,Male,hl,16
1,15,w,Male,hl,4
1,16,w,Male,hl,8
1,17,w,Male,hl,6
1,18,w,Male,hl,32
1,19,w,Male,hl,22
1,20,w,Male,hl,8
1,21,w,Male,hl,13
1,22,w,Male,hl,4
1,23,w,Male,hl,9
1,24,w,Male,hl,12
1,25,w,Male,hl,9
1,26,w,Male,hl,6
1,27,w,Male,hl,20
1,28,w,Male,hl,7
1,29,w,Male,hl,23
1,30,w,Male,hl,2
1,31,w,Male,hl,7
1,32,w,Male,hl,7
1,33,w,Male,hl,13
1,34,w,Male,hl,2
1,35,w,Male,hl,12
1,36,w,Male,hl,13
1,37,w,Male,hl,7
1,38,w,Male,hl,9
1,39,w,Male,hl,2
1,40,w,Male,hl,1
1,41,w,Male,hl,6
1,42,w,Male,hl,4
1,43,w,Male,hl,25
1,44,w,Male,hl,7
1,45,w,Male,hl,10
1,46,w,Male,hl,4
1,47,w,Male,hl,3
1,48,w,Male,hl,3
1,49,w,Male,hl,11
1,50,w,Male,hl,11
1,51,w,Male,hl,5
1,52,w,Male,hl,1
1,53,w,Male,hl,4
1,54,w,Male,hl,11
1,55,w,Male,hl,8
1,56,w,Male,hl,7
1,57,w,Male,hl,0
1,58,w,Male,hl,2
1,59,w,Male,hl,5
1,60,w,Male,hl,9
1,61,w,Male,hl,9
1,62,w,Male,hl,0
1,63,w,Male,hl,3
1,64,w,Male,hl,9
1,65,w,Male,hl,7
1,66,w,Male,hl,10
1,67,w,Male,hl,3
1,68,w,Male,hl,4
1,69,w,Male,hl,11
1,70,w,Male,hl,5
1,71,w,Male,hl,3
1,72,w,Male,hl,7
1,73,w,Male,hl,5
1,74,w,Male,hl,2
1,75,w,Male,hl,5
1,76,w,Male,hl,17
1,77,w,Male,hl,11
1,78,w,Male,hl,8
1,79,w,Male,hl,3
1,80,w,Male,hl,5
1,81,w,Male,hl,16
1,82,w,Male,hl,2
1,83,w,Male,hl,28
1,84,w,Male,hl,11
1,85,w,Male,hl,2
1,86,w,Male,hl,20
1,87,w,Male,hl,4
1,88,w,Male,hl,3
1,89,w,Male,hl,13
1,90,w,Male,hl,7
1,91,w,Male,hl,19
1,92,w,Male,hl,5
1,93,w,Male,hl,0
1,94,w,Male,hl,3
1,95,w,Male,hl,2
1,96,w,Male,hl,1
1,97,w,Male,hl,2
1,98,w,Male,hl,4
1,99,w,Male,hl,9
1,100,w,Male,hl,4
1,105,w,Male,hl,0
1,110,w,Male,hl,19
1,0,w,Female,hl,9
1,1,w,Female,hl,10
1,2,w,Female,hl,7
1,3,w,Female,hl,11
1,4,w,Female,hl,9
1,5,w,Female,hl,4
1,6,w,Female,hl,2
1,7,w,Female,hl,8
1,8,w,Female,hl,3
1,9,w,Female,hl,13
1,10,w,Female,hl,7
1,11,w,Female,hl,14
1,12,w,Female,hl,11
1,13,w,Female,hl,9
1,14,w,Female,hl,12
1,15,w,Female,hl,6
1,16,w,Female,hl,9
1,17,w,Female,hl,2
1,18,w,Female,hl,14
1,19,w,Female,hl,7
1,20,w,Female,hl,5
1,21,w,Female,hl,3
1,22,w,Female,hl,14
1,23,w,Female,hl,10
1,24,w,Female,hl,6
1,25,w,Female,hl,6
1,26,w,Female,hl,3
1,27,w,Female,hl,0
1,28,w,Female,hl,2
1,29,w,Female,hl,12
1,30,w,Female,hl,8
1,31,w,Female,hl,6
1,32,w,Female,hl,2
1,33,w,Female,hl,6
1,34,w,Female,hl,3
1,35,w,Female,hl,15
1,36,w,Female,hl,0
1,37,w,Female,hl,7
1,38,w,Female,hl,2
1,39,w,Female,hl,4
1,40,w,Female,hl,12
1,41,w,Female,hl,18
1,42,w,Female,hl,5
1,43,w,Female,hl,9
1,44,w,Female,hl,17
1,45,w,Female,hl,7
1,46,w,Female,hl,8
1,47,w,Female,hl,3
1,48,w,Female,hl,6
1,49,w,Female,hl,15
1,50,w,Female,hl,4
1,51,w,Female,hl,8
1,52,w,Female,hl,6
1,53,w,Female,hl,5
1,54,w,Female,hl,20
1,55,w,Female,hl,6
1,56,w,Female,hl,14
1,57,w,Female,hl,10
1,58,w,Female,hl,7
1,59,w,Female,hl,3
1,60,w,Female,hl,13
1,61,w,Female,hl,12
1,62,w,Female,hl,9
1,63,w,Female,hl,10
1,64,w,Female,hl,14
1,65,w,Female,hl,13
1,66,w,Female,hl,6
1,67,w,Female,hl,14
1,68,w,Female,hl,16
1,69,w,Female,hl,5
1,70,w,Female,hl,13
1,71,w,Female,hl,0
1,72,w,Female,hl,12
1,73,w,Female,hl,7
1,74,w,Female,hl,11
1,75,w,Female,hl,1
1,76,w,Female,hl,3
1,77,w,Female,hl,28
1,78,w,Female,hl,1
1,79,w,Female,hl,6
1,80,w,Female,hl,3
1,81,w,Female,hl,2
1,82,w,Female,hl,5
1,83,w,Female,hl,22
1,84,w,Female,hl,15
1,85,w,Female,hl,6
1,86,w,Female,hl,1
1,87,w,Female,hl,3
1,88,w,Female,hl,4
1,89,w,Female,hl,5
1,90,w,Female,hl,9
1,91,w,Female,hl,6
1,92,w,Female,hl,21
1,93,w,Female,hl,18
1,94,w,Female,hl,16
1,95,w,Female,hl,5
1,96,w,Female,hl,20
1,97,w,Female,hl,1
1,98,w,Female,hl,6
1,99,w,Female,hl,14
1,100,w,Female,hl,13
1,105,w,Female,hl,6
1,110,w,Female,hl,8
1,0,w,Male,hl,5
1,1,w,Male,hl,2
1,2,w,Male,hl,16
1,3,w,Male,hl,8
1,4,w,Male,hl,0
1,5,w,Male,hl,2
1,6,w,Male,hl,21
1,7,w,Male,hl,6
1,8,w,Male,hl,3
1,9,w,Male,hl,2
1,10,w,Male,hl,6
1,11,w,Male,hl,7
1,12,w,Male,hl,11
1,13,w,Male,hl,1
1,14,w,Male,hl,14
1,15,w,Male,hl,4
1,16,w,Male,hl,14
1,17,w,Male,hl,6
1,18,w,Male,hl,9
1,19,w,Male,hl,8
1,20,w,Male,hl,15
1,21,w,Male,hl,9
1,22,w,Male,hl,8
1,23,w,Male,hl,4
1,24,w,Male,hl,4
1,25,w,Male,hl,9
1,26,w,Male,hl,11
1,27,w,Male,hl,2
1,28,w,Male,hl,9
1,29,w,Male,hl,9
1,30,w,Male,hl,11
1,31,w,Male,hl,3
1,32,w,Male,hl,9
1,33,w,Male,hl,2
1,34,w,Male,hl,5
1,35,w,Male,hl,11
1,36,w,Male,hl,9
1,37,w,Male,hl,14
1,38,w,Male,hl,7
1,39,w,Male,hl,4
1,40,w,Male,hl,10
1,41,w,Male,hl,4
1,42,w,Male,hl,6
1,43,w,Male,hl,6
1,44,w,Male,hl,1
1,45,w,Male,hl,9
1,46,w,Male,hl,6
1,47,w,Male,hl,15
1,48,w,Male,hl,8
1,49,w,Male,hl,7
1,50,w,Male,hl,16
1,51,w,Male,hl,6
1,52,w,Male,hl,3
1,53,w,Male,hl,5
1,54,w,Male,hl,1
1,55,w,Male,hl,8
1,56,w,Male,hl,2
1,57,w,Male,hl,18
1,58,w,Male,hl,24
1,59,w,Male,hl,7
1,60,w,Male,hl,14
1,61,w,Male,hl,19
1,62,w,Male,hl,16
1,63,w,Male,hl,4
1,64,w,Male,hl,24
1,65,w,Male,hl,12
1,66,w,Male,hl,10
1,67,w,Male,hl,11
1,68,w,Male,hl,27
1,69,w,Male,hl,15
1,70,w,Male,hl,4
1,71,w,Male,hl,15
1,72,w,Male,hl,0
1,73,w,Male,hl,22
1,74,w,Male,hl,15
1,75,w,Male,hl,4
1,76,w,Male,hl,10
1,77,w,Male,hl,4
1,78,w,Male,hl,13
1,79,w,Male,hl,3
1,80,w,Male,hl,9
1,81,w,Male,hl,5
1,82,w,Male,hl,4
1,83,w,Male,hl,7
1,84,w,Male,hl,2
1,85,w,Male,hl,12
1,86,w,Male,hl,1
1,87,w,Male,hl,6
1,88,w,Male,hl,1
1,89,w,Male,hl,7
1,90,w,Male,hl,6
1,91,w,Male,hl,3
1,92,w,Male,hl,23
1,93,w,Male,hl,3
1,94,w,Male,hl,8
1,95,w,Male,hl,9
1,96,w,Male,hl,1
1,97,w,Male,hl,4
1,98,w,Male,hl,15
1,99,w,Male,hl,9
1,100,w,Male,hl,17
1,105,w,Male,hl,14
1,110,w,Male,hl,13
1,0,w,Female,hl,6
1,1,w,Female,hl,19
1,2,w,Female,hl,1
1,3,w,Female,hl,14
1,4,w,Female,hl,3
1,5,w,Female,hl,19
1,6,w,Female,hl,0
1,7,w,Female,hl,5
1,8,w,Female,hl,0
1,9,w,Female,hl,3
1,10,w,Female,hl,0
1,11,w,Female,hl,17
1,12,w,Female,hl,2
1,13,w,Female,hl,10
1,14,w,Female,hl,17
1,15,w,Female,hl,13
1,16,w,Female,hl,8
1,17,w,Female,hl,32
1,18,w,Female,hl,2
1,19,w,Female,hl,4
1,20,w,Female,hl,12
1,21,w,Female,hl,8
1,22,w,Female,hl,15
1,23,w,Female,hl,11
1,24,w,Female,hl,6
1,25,w,Female,hl,14
1,26,w,Female,hl,7
1,27,w,Female,hl,16
1,28,w,Female,hl,1
1,29,w,Female,hl,0
1,30,w,Female,hl,10
1,31,w,Female,hl,19
1,32,w,Female,hl,8
1,33,w,Female,hl,14
1,34,w,Female,hl,14
1,35,w,Female,hl,7
1,36,w,Female,hl,25
1,37,w,Female,hl,5
